Time;Block;Trial;Event;Value
68120;8;18;trial start;18
68495;8;18;percept;Up
68837;8;18;sound;1500
69400;8;18;blink;1671
71336;8;18;percept;Up
72129;8;19;trial start;19
72486;8;19;percept;Down
76129;8;20;trial start;20
76445;8;20;percept;Up
77346;8;20;sound;1000
77976;8;20;blink;1218
79637;8;20;percept;Up
80138;8;21;trial start;21
80820;8;21;percept;Down
80846;8;21;sound;1500
81503;8;21;blink;1663
84137;8;22;trial start;22
84487;8;22;percept;Up
88146;8;23;trial start;23
88587;8;23;percept;Down
89355;8;23;sound;1000
89870;8;23;blink;1277
91863;8;23;percept;Down
92147;8;24;trial start;24
92630;8;24;percept;Up
93363;8;24;sound;1000
93930;8;24;blink;1210
95346;8;24;percept;Up
96037;8;25;trial start;25
