Observer;Condition;SessionID;Block;Trial;Blink;Event;Value;Time;RelativeLocation;Direction
SKL94w;sound;2017-01-19-14-51-15;2,0;24,0;1,0;Trajectory limit;-1;92,0999999046;1,00299930573;-1,0
SKL94w;sound;2017-01-19-14-51-15;2,0;24,0;1,0;Reverse rotation;;92,1080000401;1,00299930573;-1,0
SKL94w;sound;2017-01-19-14-51-15;2,0;24,0;1,0;Percept;1;92,5250000954;0,794499278069;-1,0
SKL94w;sound;2017-01-19-14-51-15;2,0;24,0;1,0;Sound;1.0;93,3099999428;0,397999286652;-1,0
SKL94w;sound;2017-01-19-14-51-15;2,0;24,0;1,0;Block end;;96,0009999275;-0,943500757217;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;1,0;0,0;Block start;;1484834226,68;-1,0;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;1,0;0,0;Percept;1;1,01699995995;-0,49949991703;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;2,0;1,5;Trajectory limit;-1;4,00900006294;1,00050008297;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;2,0;1,5;Reverse rotation;;4,01600003242;1,00050008297;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;2,0;1,5;Percept;-1;4,57500004768;0,72150015831;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;2,0;1,5;Sound;1.5;4,71700000763;0,646500110626;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;3,0;1,0;Trajectory limit;1;8,01699995995;-0,996500134468;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;3,0;1,0;Reverse rotation;;8,02499985695;-0,996500134468;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;3,0;1,0;Percept;1;8,45899987221;-0,779500126839;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;3,0;1,0;Sound;1.0;9,21700000763;-0,396500110626;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;4,0;0,0;Trajectory limit;-1;12,0169999599;1,00349986553;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;4,0;0,0;Reverse rotation;;12,0249998569;1,00349986553;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;4,0;0,0;Percept;-1;12,4500000477;0,790999889374;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;5,0;1,5;Trajectory limit;1;16,0249998569;-0,99949991703;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;5,0;1,5;Reverse rotation;;16,0329999924;-0,99949991703;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;5,0;1,5;Percept;1;16,3919999599;-0,819999814034;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;5,0;1,5;Sound;1.5;16,7249999046;-0,649499893188;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;6,0;1,0;Trajectory limit;-1;20,0260000229;1,00100016594;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;6,0;1,0;Reverse rotation;;20,0339999199;1,00100016594;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;6,0;1,0;Percept;-1;20,3919999599;0,821500182152;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;6,0;1,0;Sound;1.0;21,2339999676;0,397000193596;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;7,0;0,0;Trajectory limit;1;24,0349998474;-0,997000217438;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;7,0;0,0;Reverse rotation;;24,0420000553;-0,997000217438;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;7,0;0,0;Percept;1;24,4010000229;-0,81750023365;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;8,0;1,5;Trajectory limit;-1;28,0339999199;1,00299978256;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;8,0;1,5;Reverse rotation;;28,0420000553;1,00299978256;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;8,0;1,5;Percept;-1;28,4419999123;0,802999734879;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;8,0;1,5;Sound;1.5;28,7419998646;0,648999810219;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;9,0;1,5;Trajectory limit;1;32,0420000553;-0,998999714851;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;9,0;1,5;Reverse rotation;;32,0499999523;-0,998999714851;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;9,0;1,5;Percept;1;32,3580000401;-0,844999790192;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;9,0;1,5;Sound;1.5;32,7419998646;-0,648999810219;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;10,0;0,0;Trajectory limit;-1;36,0429999828;1,00150024891;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;10,0;0,0;Reverse rotation;;36,0509998798;1,00150024891;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;10,0;0,0;Percept;-1;36,4099998474;0,822000265121;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;11,0;1,0;Trajectory limit;1;40,0509998798;-0,997500300407;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;11,0;1,0;Reverse rotation;;40,0590000153;-0,997500300407;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;11,0;1,0;Percept;1;40,3929998875;-0,830500245094;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;11,0;1,0;Sound;1.0;41,2509999275;-0,397500276566;1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;12,0;1,5;Trajectory limit;-1;44,0520000458;1,00249969959;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;12,0;1,5;Reverse rotation;;44,0590000153;1,00249969959;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;12,0;1,5;Percept;-1;44,4760000706;0,793999671936;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;12,0;1,5;Sound;1.5;44,7590000629;0,64849960804;-1,0
SKL94w;sound;2017-01-19-14-51-15;3,0;13,0;0,0;Trajectory limit;1;48,0590000153;-0,998499631882;1,0
