Time;Block;Trial;Event;Value
44076;7;12;trial start;12
44501;7;12;percept;Down
45293;7;12;sound;1000
45974;7;12;blink;927
47401;7;12;percept;Up
48085;7;13;trial start;13
49027;7;13;percept;Down
50347;7;13;blink;439
52085;7;14;trial start;14
52652;7;14;percept;Down
52802;7;14;sound;1500
53544;7;14;blink;1409
55369;7;14;percept;Up
56085;7;15;trial start;15
56860;7;15;percept;Down
57294;7;15;sound;1000
57396;7;15;blink;41
58056;7;15;blink;900
59519;7;15;percept;Up
60094;7;16;trial start;16
60469;7;16;percept;Down
64111;7;17;trial start;17
64511;7;17;percept;Up
64812;7;17;sound;1500
65502;7;17;blink;1377
67811;7;17;percept;Up
68112;7;18;trial start;18
68520;7;18;percept;Down
68837;7;18;sound;1500
69535;7;18;blink;16
69761;7;18;blink;1300
71553;7;18;percept;Up
72129;7;19;trial start;19
72837;7;19;percept;Down
74343;7;19;blink;18
76129;7;20;trial start;20
76713;7;20;percept;Down
76847;7;20;sound;1500
77555;7;20;blink;1377
79621;7;20;percept;Down
80146;7;21;trial start;21
80562;7;21;percept;Up
81346;7;21;sound;1000
82021;7;21;blink;1157
83663;7;21;percept;Down
84146;7;22;trial start;22
84713;7;22;percept;Down
87001;7;22;blink;46
88155;7;23;trial start;23
88521;7;23;percept;Up
89363;7;23;sound;1000
89990;7;23;blink;918
91564;7;23;percept;Down
92155;7;24;trial start;24
92605;7;24;percept;Down
92872;7;24;sound;1500
93498;7;24;blink;1425
95380;7;24;percept;Down
96038;7;25;trial start;25
21;8;1;trial start;1
515;8;1;percept;Up
4032;8;2;trial start;2
4440;8;2;percept;Down
5249;8;2;sound;1000
6131;8;2;blink;804
7415;8;2;percept;Up
8040;8;3;trial start;3
8807;8;3;percept;Up
9249;8;3;sound;1000
9557;8;3;percept;Down
9919;8;3;blink;884
11341;8;3;percept;Up
12041;8;4;trial start;4
12374;8;4;percept;Down
16049;8;5;trial start;5
16374;8;5;percept;Up
17258;8;5;sound;1000
17926;8;5;blink;882
19391;8;5;percept;Down
20050;8;6;trial start;6
20824;8;6;percept;Down
21267;8;6;sound;1000
21817;8;6;blink;1084
23492;8;6;percept;Down
